run_id	sample_id	DNA_kit	replicate	matrix_type	Trimm	Paired	Method	taxonomy_method	BLAST	metric	value
fig4_q20_PE_cutadapt_unite	1Z	Zymo	1	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	F1-score	0.5
fig4_q20_PE_cutadapt_unite	1Z	Zymo	1	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	R²	0.14906409602923001
fig4_q20_PE_cutadapt_unite	1Z	Zymo	1	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	Bray–Curtis	0.63224208947406
fig4_q20_PE_cutadapt_unite	1Z	Zymo	1	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	Precision	0.5
fig4_q20_PE_cutadapt_unite	1Z	Zymo	1	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	Recall	0.5
fig4_q20_PE_cutadapt_unite	1Z	Zymo	1	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	FDR	0.5
fig4_q20_PE_cutadapt_unite	1Z	Zymo	1	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	F1-score	0.608695652173913
fig4_q20_PE_cutadapt_unite	1Z	Zymo	1	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	R²	0.15022104531766886
fig4_q20_PE_cutadapt_unite	1Z	Zymo	1	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	Bray–Curtis	0.6307302207090307
fig4_q20_PE_cutadapt_unite	1Z	Zymo	1	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	Precision	0.5384615384615384
fig4_q20_PE_cutadapt_unite	1Z	Zymo	1	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	Recall	0.7
fig4_q20_PE_cutadapt_unite	1Z	Zymo	1	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	FDR	0.46153846153846156
fig4_q20_PE_cutadapt_unite	2D	DNeasy	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	F1-score	0.45454545454545453
fig4_q20_PE_cutadapt_unite	2D	DNeasy	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	R²	0.19401262948155437
fig4_q20_PE_cutadapt_unite	2D	DNeasy	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	Bray–Curtis	0.6057545596928205
fig4_q20_PE_cutadapt_unite	2D	DNeasy	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	Precision	0.4166666666666667
fig4_q20_PE_cutadapt_unite	2D	DNeasy	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	Recall	0.5
fig4_q20_PE_cutadapt_unite	2D	DNeasy	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	FDR	0.5833333333333334
fig4_q20_PE_cutadapt_unite	2D	DNeasy	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	F1-score	0.5217391304347826
fig4_q20_PE_cutadapt_unite	2D	DNeasy	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	R²	0.19533276048403858
fig4_q20_PE_cutadapt_unite	2D	DNeasy	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	Bray–Curtis	0.604238872328601
fig4_q20_PE_cutadapt_unite	2D	DNeasy	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	Precision	0.46153846153846156
fig4_q20_PE_cutadapt_unite	2D	DNeasy	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	Recall	0.6
fig4_q20_PE_cutadapt_unite	2D	DNeasy	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	FDR	0.5384615384615384
fig4_q20_PE_cutadapt_unite	2Q	QIAamp	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	F1-score	0.5
fig4_q20_PE_cutadapt_unite	2Q	QIAamp	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	R²	0.19491128233789864
fig4_q20_PE_cutadapt_unite	2Q	QIAamp	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	Bray–Curtis	0.6201363525687851
fig4_q20_PE_cutadapt_unite	2Q	QIAamp	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	Precision	0.5
fig4_q20_PE_cutadapt_unite	2Q	QIAamp	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	Recall	0.5
fig4_q20_PE_cutadapt_unite	2Q	QIAamp	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	FDR	0.5
fig4_q20_PE_cutadapt_unite	2Q	QIAamp	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	F1-score	0.6363636363636365
fig4_q20_PE_cutadapt_unite	2Q	QIAamp	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	R²	0.19704349438985777
fig4_q20_PE_cutadapt_unite	2Q	QIAamp	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	Bray–Curtis	0.6178754043618908
fig4_q20_PE_cutadapt_unite	2Q	QIAamp	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	Precision	0.5833333333333334
fig4_q20_PE_cutadapt_unite	2Q	QIAamp	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	Recall	0.7
fig4_q20_PE_cutadapt_unite	2Q	QIAamp	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	FDR	0.4166666666666667
fig4_q20_PE_cutadapt_unite	2Z	Zymo	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	F1-score	0.47619047619047616
fig4_q20_PE_cutadapt_unite	2Z	Zymo	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	R²	0.1887389833609609
fig4_q20_PE_cutadapt_unite	2Z	Zymo	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	Bray–Curtis	0.6114861953357366
fig4_q20_PE_cutadapt_unite	2Z	Zymo	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	Precision	0.45454545454545453
fig4_q20_PE_cutadapt_unite	2Z	Zymo	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	Recall	0.5
fig4_q20_PE_cutadapt_unite	2Z	Zymo	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	FDR	0.5454545454545454
fig4_q20_PE_cutadapt_unite	2Z	Zymo	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	F1-score	0.608695652173913
fig4_q20_PE_cutadapt_unite	2Z	Zymo	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	R²	0.19077770872013888
fig4_q20_PE_cutadapt_unite	2Z	Zymo	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	Bray–Curtis	0.6093211699544924
fig4_q20_PE_cutadapt_unite	2Z	Zymo	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	Precision	0.5384615384615384
fig4_q20_PE_cutadapt_unite	2Z	Zymo	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	Recall	0.7
fig4_q20_PE_cutadapt_unite	2Z	Zymo	2	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	FDR	0.46153846153846156
fig4_q20_PE_cutadapt_unite	3D	DNeasy	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	F1-score	0.45454545454545453
fig4_q20_PE_cutadapt_unite	3D	DNeasy	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	R²	0.19985588225463657
fig4_q20_PE_cutadapt_unite	3D	DNeasy	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	Bray–Curtis	0.6087221976151391
fig4_q20_PE_cutadapt_unite	3D	DNeasy	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	Precision	0.4166666666666667
fig4_q20_PE_cutadapt_unite	3D	DNeasy	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	Recall	0.5
fig4_q20_PE_cutadapt_unite	3D	DNeasy	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	FDR	0.5833333333333334
fig4_q20_PE_cutadapt_unite	3D	DNeasy	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	F1-score	0.5217391304347826
fig4_q20_PE_cutadapt_unite	3D	DNeasy	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	R²	0.2020685357480726
fig4_q20_PE_cutadapt_unite	3D	DNeasy	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	Bray–Curtis	0.6064467661950791
fig4_q20_PE_cutadapt_unite	3D	DNeasy	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	Precision	0.46153846153846156
fig4_q20_PE_cutadapt_unite	3D	DNeasy	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	Recall	0.6
fig4_q20_PE_cutadapt_unite	3D	DNeasy	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	FDR	0.5384615384615384
fig4_q20_PE_cutadapt_unite	3Q	QIAamp	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	F1-score	0.47619047619047616
fig4_q20_PE_cutadapt_unite	3Q	QIAamp	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	R²	0.18679191777021154
fig4_q20_PE_cutadapt_unite	3Q	QIAamp	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	Bray–Curtis	0.6278953473637009
fig4_q20_PE_cutadapt_unite	3Q	QIAamp	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	Precision	0.45454545454545453
fig4_q20_PE_cutadapt_unite	3Q	QIAamp	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	Recall	0.5
fig4_q20_PE_cutadapt_unite	3Q	QIAamp	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	FDR	0.5454545454545454
fig4_q20_PE_cutadapt_unite	3Q	QIAamp	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	F1-score	0.608695652173913
fig4_q20_PE_cutadapt_unite	3Q	QIAamp	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	R²	0.18898742233816324
fig4_q20_PE_cutadapt_unite	3Q	QIAamp	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	Bray–Curtis	0.6254388957665202
fig4_q20_PE_cutadapt_unite	3Q	QIAamp	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	Precision	0.5384615384615384
fig4_q20_PE_cutadapt_unite	3Q	QIAamp	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	Recall	0.7
fig4_q20_PE_cutadapt_unite	3Q	QIAamp	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	FDR	0.46153846153846156
fig4_q20_PE_cutadapt_unite	3Z	Zymo	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	F1-score	0.47619047619047616
fig4_q20_PE_cutadapt_unite	3Z	Zymo	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	R²	0.18220808992876047
fig4_q20_PE_cutadapt_unite	3Z	Zymo	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	Bray–Curtis	0.6173328438346104
fig4_q20_PE_cutadapt_unite	3Z	Zymo	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	Precision	0.45454545454545453
fig4_q20_PE_cutadapt_unite	3Z	Zymo	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	Recall	0.5
fig4_q20_PE_cutadapt_unite	3Z	Zymo	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	FDR	0.5454545454545454
fig4_q20_PE_cutadapt_unite	3Z	Zymo	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	F1-score	0.608695652173913
fig4_q20_PE_cutadapt_unite	3Z	Zymo	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	R²	0.1836508878298453
fig4_q20_PE_cutadapt_unite	3Z	Zymo	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	Bray–Curtis	0.6156807856454498
fig4_q20_PE_cutadapt_unite	3Z	Zymo	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	Precision	0.5384615384615384
fig4_q20_PE_cutadapt_unite	3Z	Zymo	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	Recall	0.7
fig4_q20_PE_cutadapt_unite	3Z	Zymo	3	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	FDR	0.46153846153846156
fig4_q20_PE_cutadapt_unite	4D	DNeasy	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	F1-score	0.5
fig4_q20_PE_cutadapt_unite	4D	DNeasy	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	R²	0.19904300022002896
fig4_q20_PE_cutadapt_unite	4D	DNeasy	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	Bray–Curtis	0.6072369716531253
fig4_q20_PE_cutadapt_unite	4D	DNeasy	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	Precision	0.5
fig4_q20_PE_cutadapt_unite	4D	DNeasy	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	Recall	0.5
fig4_q20_PE_cutadapt_unite	4D	DNeasy	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	FDR	0.5
fig4_q20_PE_cutadapt_unite	4D	DNeasy	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	F1-score	0.5714285714285713
fig4_q20_PE_cutadapt_unite	4D	DNeasy	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	R²	0.20105250177249268
fig4_q20_PE_cutadapt_unite	4D	DNeasy	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	Bray–Curtis	0.6050538085494378
fig4_q20_PE_cutadapt_unite	4D	DNeasy	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	Precision	0.5454545454545454
fig4_q20_PE_cutadapt_unite	4D	DNeasy	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	Recall	0.6
fig4_q20_PE_cutadapt_unite	4D	DNeasy	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	FDR	0.45454545454545453
fig4_q20_PE_cutadapt_unite	4Q	QIAamp	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	F1-score	0.5
fig4_q20_PE_cutadapt_unite	4Q	QIAamp	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	R²	0.17091478957472528
fig4_q20_PE_cutadapt_unite	4Q	QIAamp	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	Bray–Curtis	0.6237524678330724
fig4_q20_PE_cutadapt_unite	4Q	QIAamp	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	Precision	0.5
fig4_q20_PE_cutadapt_unite	4Q	QIAamp	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	Recall	0.5
fig4_q20_PE_cutadapt_unite	4Q	QIAamp	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	FDR	0.5
fig4_q20_PE_cutadapt_unite	4Q	QIAamp	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	F1-score	0.5714285714285713
fig4_q20_PE_cutadapt_unite	4Q	QIAamp	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	R²	0.17278229352337474
fig4_q20_PE_cutadapt_unite	4Q	QIAamp	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	Bray–Curtis	0.6215739669140172
fig4_q20_PE_cutadapt_unite	4Q	QIAamp	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	Precision	0.5454545454545454
fig4_q20_PE_cutadapt_unite	4Q	QIAamp	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	Recall	0.6
fig4_q20_PE_cutadapt_unite	4Q	QIAamp	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	FDR	0.45454545454545453
fig4_q20_PE_cutadapt_unite	4Z	Zymo	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	F1-score	0.5
fig4_q20_PE_cutadapt_unite	4Z	Zymo	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	R²	0.17725937823470372
fig4_q20_PE_cutadapt_unite	4Z	Zymo	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	Bray–Curtis	0.6237216790813157
fig4_q20_PE_cutadapt_unite	4Z	Zymo	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	Precision	0.5
fig4_q20_PE_cutadapt_unite	4Z	Zymo	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	Recall	0.5
fig4_q20_PE_cutadapt_unite	4Z	Zymo	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE	No_BLAST	FDR	0.5
fig4_q20_PE_cutadapt_unite	4Z	Zymo	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	F1-score	0.6363636363636365
fig4_q20_PE_cutadapt_unite	4Z	Zymo	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	R²	0.17903777617303568
fig4_q20_PE_cutadapt_unite	4Z	Zymo	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	Bray–Curtis	0.6215782122905027
fig4_q20_PE_cutadapt_unite	4Z	Zymo	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	Precision	0.5833333333333334
fig4_q20_PE_cutadapt_unite	4Z	Zymo	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	Recall	0.7
fig4_q20_PE_cutadapt_unite	4Z	Zymo	4	mock_only	Cutadapt	PE	Cutadapt_PE	UNITE+BLAST	BLAST	FDR	0.4166666666666667
fig4_q20_PE_itsxpress_unite	1D	DNeasy	1	mock_only	ITSxpress	PE	ITSx_PE	UNITE	No_BLAST	F1-score	0.5
fig4_q20_PE_itsxpress_unite	1D	DNeasy	1	mock_only	ITSxpress	PE	ITSx_PE	UNITE	No_BLAST	R²	0.1870264907979021
fig4_q20_PE_itsxpress_unite	1D	DNeasy	1	mock_only	ITSxpress	PE	ITSx_PE	UNITE	No_BLAST	Bray–Curtis	0.6037751422737737
fig4_q20_PE_itsxpress_unite	1D	DNeasy	1	mock_only	ITSxpress	PE	ITSx_PE	UNITE	No_BLAST	Precision	0.5
fig4_q20_PE_itsxpress_unite	1D	DNeasy	1	mock_only	ITSxpress	PE	ITSx_PE	UNITE	No_BLAST	Recall	0.5
fig4_q20_PE_itsxpress_unite	1D	DNeasy	1	mock_only	ITSxpress	PE	ITSx_PE	UNITE	No_BLAST	FDR	0.5
fig4_q20_PE_itsxpress_unite	1D	DNeasy	1	mock_only	ITSxpress	PE	ITSx_PE	UNITE+BLAST	BLAST	F1-score	0.5714285714285713
fig4_q20_PE_itsxpress_unite	1D	DNeasy	1	mock_only	ITSxpress	PE	ITSx_PE	UNITE+BLAST	BLAST	R²	0.18876162539504254
fig4_q20_PE_itsxpress_unite	1D	DNeasy	1	mock_only	ITSxpress	PE	ITSx_PE	UNITE+BLAST	BLAST	Bray–Curtis	0.6019397019853164
fig4_q20_PE_itsxpress_unite	1D	DNeasy	1	mock_only	ITSxpress	PE	ITSx_PE	UNITE+BLAST	BLAST	Precision	0.5454545454545454
fig4_q20_PE_itsxpress_unite	1D	DNeasy	1	mock_only	ITSxpress	PE	ITSx_PE	UNITE+BLAST	BLAST	Recall	0.6
fig4_q20_PE_itsxpress_unite	1D	DNeasy	1	mock_only	ITSxpress	PE	ITSx_PE	UNITE+BLAST	BLAST	FDR	0.45454545454545453
fig4_q20_PE_itsxpress_unite	1Q	QIAamp	1	mock_only	ITSxpress	PE	ITSx_PE	UNITE	No_BLAST	F1-score	0.47619047619047616
fig4_q20_PE_itsxpress_unite	1Q	QIAamp	1	mock_only	ITSxpress	PE	ITSx_PE	UNITE	No_BLAST	R²	0.19085931295445233
fig4_q20_PE_itsxpress_unite	1Q	QIAamp	1	mock_only	ITSxpress	PE	ITSx_PE	UNITE	No_BLAST	Bray–Curtis	0.6245635347610288
fig4_q20_PE_itsxpress_unite	1Q	QIAamp	1	mock_only	ITSxpress	PE	ITSx_PE	UNITE	No_BLAST	Precision	0.45454545454545453
fig4_q20_PE_itsxpress_unite	1Q	QIAamp	1	mock_only	ITSxpress	PE	ITSx_PE	UNITE	No_BLAST	Recall	0.5
fig4_q20_PE_itsxpress_unite	1Q	QIAamp	1	mock_only	ITSxpress	PE	ITSx_PE	UNITE	No_BLAST	FDR	0.5454545454545454
fig4_q20_PE_itsxpress_unite	1Q	QIAamp	1	mock_only	ITSxpress	PE	ITSx_PE	UNITE+BLAST	BLAST	F1-score	0.5217391304347826
fig4_q20_PE_itsxpress_unite	1Q	QIAamp	1	mock_only	ITSxpress	PE	ITSx_PE	UNITE+BLAST	BLAST	R²	0.19241092536006232
fig4_q20_PE_itsxpress_unite	1Q	QIAamp	1	mock_only	ITSxpress	PE	ITSx_PE	UNITE+BLAST	BLAST	Bray–Curtis	0.6229183298045886
fig4_q20_PE_itsxpress_unite	1Q	QIAamp	1	mock_only	ITSxpress	PE	ITSx_PE	UNITE+BLAST	BLAST	Precision	0.46153846153846156
fig4_q20_PE_itsxpress_unite	1Q	QIAamp	1	mock_only	ITSxpress	PE	ITSx_PE	UNITE+BLAST	BLAST	Recall	0.6
fig4_q20_PE_itsxpress_unite	1Q	QIAamp	1	mock_only	ITSxpress	PE	ITSx_PE	UNITE+BLAST	BLAST	FDR	0.5384615384615384
fig4_q20_PE_itsxpress_unite	1Z	Zymo	1	mock_only	ITSxpress	PE	ITSx_PE	UNITE	No_BLAST	F1-score	0.5714285714285713
fig4_q20_PE_itsxpress_unite	1Z	Zymo	1	mock_only	ITSxpress	PE	ITSx_PE	UNITE	No_BLAST	R²	0.15311888681473068
fig4_q20_PE_itsxpress_unite	1Z	Zymo	1	mock_only	ITSxpress	PE	ITSx_PE	UNITE	No_BLAST	Bray–Curtis	0.6304823900090466
